frame,visible,score,x,y
720,0,-inf,-inf,-inf
721,0,-inf,-inf,-inf
722,0,-inf,-inf,-inf
723,0,-inf,-inf,-inf
724,0,-inf,-inf,-inf
725,0,-inf,-inf,-inf
726,0,-inf,-inf,-inf
727,0,-inf,-inf,-inf
728,0,-inf,-inf,-inf
729,0,-inf,-inf,-inf
730,0,-inf,-inf,-inf
731,1,1.6601562,670.1287078857422,89.24118041992188
732,0,-inf,-inf,-inf
733,0,-inf,-inf,-inf
734,1,1.6010742,680.0,94.96035575866699
735,1,7.6469727,676.1827087402344,101.34586334228516
736,0,-inf,-inf,-inf
737,0,-inf,-inf,-inf
738,1,2.6416016,239.96950149536133,547.5096893310547
739,0,-inf,-inf,-inf
740,0,-inf,-inf,-inf
741,1,0.52734375,662.5,85.0
742,0,-inf,-inf,-inf
743,1,5.0024414,656.5993499755859,72.64861106872559
744,1,10.541992,653.9775085449219,63.0858039855957
745,1,13.271484,653.0181884765625,50.441131591796875
746,1,13.332031,654.7328186035156,37.30717182159424
747,1,14.800781,655.8037567138672,26.268887519836426
748,1,1.5649414,657.5,27.57878303527832
749,1,1.1821289,656.3166046142578,20.0
750,1,13.97998,659.7148132324219,5.815113186836243
751,0,-inf,-inf,-inf
752,0,-inf,-inf,-inf
753,0,-inf,-inf,-inf
754,0,-inf,-inf,-inf
755,0,-inf,-inf,-inf
756,0,-inf,-inf,-inf
757,0,-inf,-inf,-inf
758,0,-inf,-inf,-inf
759,0,-inf,-inf,-inf
760,0,-inf,-inf,-inf
761,0,-inf,-inf,-inf
762,0,-inf,-inf,-inf
763,0,-inf,-inf,-inf
764,0,-inf,-inf,-inf
765,0,-inf,-inf,-inf
766,0,-inf,-inf,-inf
767,0,-inf,-inf,-inf
768,0,-inf,-inf,-inf
769,0,-inf,-inf,-inf
770,0,-inf,-inf,-inf
771,0,-inf,-inf,-inf
772,0,-inf,-inf,-inf
773,0,-inf,-inf,-inf
774,1,10.67334,598.0442810058594,55.24943828582764
775,1,14.124023,570.0715637207031,82.52825736999512
776,1,14.175781,542.3287200927734,112.54778861999512
777,1,12.45166,514.2369079589844,144.76962089538574
778,1,8.064453,516.021728515625,145.4863452911377
779,1,6.390625,485.9355926513672,181.121826171875
780,1,15.325195,459.14573669433594,216.99922561645508
781,1,11.209961,430.2480697631836,258.49802017211914
782,1,13.310059,401.7108154296875,302.0806884765625
783,1,13.531738,374.61803436279297,347.46768951416016
784,1,3.1860352,386.3153076171875,330.80345153808594
785,1,6.0161133,360.99483489990234,374.95574951171875
786,0,-inf,-inf,-inf
787,0,-inf,-inf,-inf
788,0,-inf,-inf,-inf
789,0,-inf,-inf,-inf
790,0,-inf,-inf,-inf
791,0,-inf,-inf,-inf
792,0,-inf,-inf,-inf
793,0,-inf,-inf,-inf
794,1,12.105469,257.85879135131836,358.59500885009766
795,1,12.695801,288.7724494934082,328.1468200683594
796,1,9.127441,289.3052291870117,328.66233825683594
797,1,12.853516,317.42259979248047,300.5659294128418
798,1,14.614746,344.69154357910156,275.2751350402832
799,1,14.880371,367.7180480957031,254.5370864868164
800,1,11.272461,393.1824493408203,230.48059463500977
801,1,11.37207,411.8904113769531,214.50557708740234
802,1,9.181641,410.3121566772461,216.68447494506836
803,1,13.424316,435.02864837646484,194.37639236450195
804,1,13.66748,454.96856689453125,179.32281494140625
805,1,15.817383,473.56571197509766,164.6990203857422
806,1,13.248047,491.94568634033203,151.0191822052002
807,1,14.529785,509.8616409301758,139.82608795166016
808,1,13.207031,509.7092056274414,140.1904010772705
809,1,14.297363,522.4721527099609,131.59762382507324
810,1,14.589355,542.364616394043,119.98929023742676
811,1,13.6953125,555.5802536010742,112.89655685424805
812,1,16.003906,570.9361267089844,105.35490989685059
813,1,15.270996,584.9510955810547,99.80463981628418
814,1,13.880859,585.1691055297852,99.46839332580566
815,1,14.981445,597.6346206665039,94.98549461364746
816,1,15.220703,611.0676193237305,90.62419891357422
817,1,14.283691,623.7035369873047,87.51521110534668
818,1,15.352539,635.1344680786133,85.16204833984375
819,1,13.353027,647.2162628173828,84.4466495513916
820,1,14.26709,648.0509185791016,84.64449882507324
821,1,14.38916,659.2826080322266,83.10275077819824
822,1,14.912598,669.6451568603516,83.03051948547363
823,1,14.157227,679.7631072998047,83.34423065185547
824,1,14.703125,690.0932312011719,85.11946678161621
825,1,15.238281,700.0308227539062,87.64716148376465
826,1,13.364746,701.4537048339844,88.84650230407715
827,1,16.205078,709.7378540039062,90.29423713684082
828,1,14.455078,718.9988708496094,93.51210594177246
829,1,14.661621,727.5424957275391,97.59333610534668
830,1,16.247559,736.4476013183594,101.87956809997559
831,1,15.743652,744.7669982910156,107.26475715637207
832,1,15.424805,745.3173828125,107.72506713867188
833,1,15.084961,752.5290679931641,112.55163192749023
834,1,16.044434,760.9302520751953,119.09796714782715
835,1,16.230469,768.6207580566406,125.38590431213379
836,1,15.937012,769.9071502685547,126.22790336608887
837,1,18.551758,783.6716461181641,140.09271621704102
838,1,16.822754,784.4405364990234,140.14585494995117
839,1,14.544434,786.8434143066406,134.1922664642334
840,1,15.15625,791.3889312744141,122.67300605773926
841,1,16.549805,795.4469299316406,113.21133613586426
842,1,15.919922,799.8244476318359,104.89694595336914
843,1,15.605469,804.7567749023438,97.55584716796875
844,1,15.842285,804.6795654296875,97.75204658508301
845,1,14.549316,806.9883728027344,91.31732940673828
846,1,15.022461,810.7936859130859,85.66558837890625
847,1,14.762207,815.1271820068359,80.43280601501465
848,1,14.642578,817.6757049560547,77.5212574005127
849,1,14.538574,803.0046844482422,74.79017734527588
850,1,17.68164,803.2154846191406,74.64749336242676
851,1,8.609375,783.2492065429688,72.40812301635742
852,1,10.782715,763.7667846679688,71.36066436767578
853,1,14.23291,744.4781494140625,72.99452781677246
854,1,15.817871,726.4122772216797,75.53927898406982
855,1,14.547363,707.518310546875,79.99362468719482
856,1,16.69629,706.473388671875,80.21078109741211
857,1,15.77832,689.1258239746094,85.38752555847168
858,1,14.461914,670.3420257568359,92.4669075012207
859,1,13.399902,651.0887145996094,101.34232521057129
860,1,14.004883,632.5248336791992,112.41780281066895
861,1,12.158203,614.2423629760742,124.68503952026367
862,1,16.638672,614.6590805053711,125.04497528076172
863,1,13.728027,596.5659713745117,137.41063117980957
864,1,13.887207,577.2390365600586,154.7101879119873
865,1,13.344727,559.4598388671875,171.5520477294922
866,1,13.120605,539.8762512207031,191.9501495361328
867,1,13.950684,521.8362045288086,214.38268661499023
868,1,18.682129,522.756462097168,213.56355667114258
869,1,12.668945,504.72278594970703,235.19001007080078
870,1,13.39209,485.4832077026367,260.4883003234863
871,1,12.775391,467.1724319458008,287.58169174194336
872,1,14.394043,449.4552993774414,315.4394721984863
873,1,14.440918,430.17406463623047,347.37388610839844
874,1,18.83496,431.4613342285156,346.77276611328125
875,1,7.972168,413.3563995361328,378.45653533935547
876,1,12.558594,395.4697799682617,408.24153900146484
877,1,15.13916,379.69310760498047,401.0715103149414
878,1,14.530762,364.9032211303711,397.4697494506836
879,1,15.33252,364.14478302001953,396.14376068115234
880,1,13.490723,346.6147994995117,392.73609161376953
881,1,9.027832,329.0794372558594,391.00074768066406
882,1,10.58252,311.50291442871094,389.8136901855469
883,1,12.245605,294.44236755371094,391.21288299560547
884,1,14.016602,275.97375869750977,394.4109344482422
885,1,14.713867,257.78133392333984,399.7276306152344
886,1,11.196777,257.7359199523926,400.2720260620117
887,1,12.665039,240.4397964477539,405.4747009277344
888,1,14.184082,221.80986404418945,414.5284652709961
889,1,15.167969,203.34775924682617,424.76306915283203
890,0,-inf,-inf,-inf
891,1,6.051758,284.4898796081543,357.39429473876953
892,0,-inf,-inf,-inf
893,1,10.026855,326.54563903808594,325.9861373901367
894,1,8.108398,369.1552734375,297.0646095275879
895,1,13.689453,405.0444030761719,272.58106231689453
896,1,13.935547,437.62752532958984,252.85615921020508
897,1,12.946289,469.01966094970703,234.50016021728516
898,1,15.07959,468.03184509277344,235.74207305908203
899,1,13.75,496.1029052734375,218.9404296875
900,1,12.83252,522.097053527832,208.16303253173828
901,1,14.034668,545.3334808349609,197.97698974609375
902,1,15.667969,563.0947875976562,192.4037742614746
903,1,14.134277,587.0939254760742,185.58029174804688
904,1,6.6523438,583.5345840454102,187.5148582458496
905,1,13.443359,604.8587036132812,181.69057846069336
906,1,14.88916,622.5841903686523,180.04377365112305
907,1,13.588379,638.4530639648438,179.64263916015625
908,1,16.555664,654.5176696777344,180.10839462280273
909,1,14.282227,669.7158050537109,182.62393951416016
910,1,12.92334,670.1116180419922,182.30125427246094
911,1,14.819336,682.0645904541016,184.9777603149414
912,1,15.386719,694.6072387695312,189.81204986572266
913,1,16.53125,705.0326538085938,183.8090705871582
914,1,15.165039,714.9349975585938,164.90983963012695
915,1,13.32373,724.4401550292969,148.42278480529785
916,1,10.339355,723.2556915283203,148.56764793395996
917,1,16.090332,732.2739410400391,133.66954803466797
918,1,14.375,740.7273101806641,120.65573692321777
919,1,14.731445,749.5936584472656,108.89277458190918
920,1,16.51709,756.8137359619141,98.99289131164551
921,1,16.137207,765.4137420654297,89.86186981201172
922,1,12.650391,773.4249877929688,81.74617767333984
923,1,0.5410156,772.5,85.0
924,1,2.5708008,804.9491882324219,30.527539253234863
925,1,13.523926,787.6103210449219,70.01110076904297
926,1,14.055176,795.2245330810547,65.31561374664307
927,1,13.154785,800.6496429443359,63.78679275512695
928,1,14.345703,800.6655883789062,64.57488059997559
929,1,14.498535,807.2499084472656,60.644850730895996
930,1,15.546875,813.2305145263672,60.52559852600098
931,1,14.849609,819.0586853027344,60.80214977264404
932,1,13.208008,815.0189208984375,59.848337173461914
933,1,15.537109,804.4054412841797,60.3533935546875
934,1,18.769531,791.1357879638672,63.12838077545166
935,1,17.045898,783.9981842041016,62.322187423706055
936,1,0.5102539,775.0,75.0
937,1,9.07373,769.4818878173828,68.40418815612793
938,1,14.806641,756.4150238037109,74.8053503036499
939,1,14.803223,755.093994140625,75.25150775909424
940,1,15.174805,745.3001403808594,80.96644401550293
941,1,14.850098,720.0322723388672,99.76613998413086
942,1,20.230957,720.6401062011719,100.04042625427246
943,1,13.090332,707.8250122070312,110.08551597595215
944,1,12.972168,695.3102874755859,123.4572982788086
945,1,12.999023,695.4072570800781,124.23531532287598
946,1,14.325195,683.6325073242188,136.01250648498535
947,1,13.86377,682.9500579833984,138.07302474975586
948,1,14.043457,657.9889678955078,169.94915008544922
949,1,14.284668,645.0300598144531,189.9152374267578
950,1,12.493652,631.5589141845703,210.5347442626953
951,1,11.879883,632.8823471069336,209.8056983947754
952,1,11.336914,608.7667083740234,253.3255386352539
953,1,11.14502,606.6791915893555,257.2961616516113
954,1,11.03418,592.211799621582,283.3419990539551
955,1,13.635254,579.5902252197266,311.7899703979492
956,1,15.0,565.0939178466797,342.50537872314453
957,1,12.792969,551.7166900634766,374.6150588989258
958,1,11.828613,538.5366439819336,407.77069091796875
959,1,15.046387,527.6582717895508,423.1508255004883
960,1,18.333496,528.7403106689453,424.22584533691406
961,1,14.85791,515.2315139770508,415.54561614990234
962,1,14.157227,504.2865753173828,411.2874221801758
963,1,12.930664,491.87740325927734,408.9183044433594
964,1,13.686035,479.68944549560547,406.74808502197266
965,1,13.403809,467.7326965332031,406.75731658935547
966,1,14.051758,466.87599182128906,406.6114807128906
967,1,12.489258,455.6707000732422,408.71509552001953
968,1,13.393555,444.41471099853516,412.1812057495117
969,1,14.593262,430.4672622680664,417.5145721435547
970,1,14.483887,417.51659393310547,424.99908447265625
971,1,14.306641,404.57237243652344,433.22723388671875
972,1,15.408691,403.92860412597656,434.5985794067383
973,1,14.006348,391.85375213623047,443.98319244384766
974,1,13.369629,378.1350326538086,456.5514373779297
975,1,14.160645,393.7675476074219,432.7235412597656
976,1,14.170898,433.09600830078125,379.30580139160156
977,1,14.29248,467.3079299926758,335.56079864501953
978,1,8.953125,466.2509536743164,335.5324172973633
979,1,12.222656,497.8116989135742,298.6037826538086
980,1,13.134766,526.8803024291992,266.55017852783203
981,1,13.245605,554.02099609375,238.13488006591797
982,1,15.368652,579.3248748779297,214.70159530639648
983,1,15.349121,601.2618255615234,194.30683135986328
984,1,17.963867,602.3917007446289,194.45589065551758
985,1,13.703125,621.5503692626953,178.94508361816406
986,1,15.669922,642.2847747802734,165.24328231811523
987,1,13.057617,661.0417175292969,153.37624549865723
988,1,13.686035,678.1120300292969,144.96637344360352
989,1,16.268555,694.6236419677734,138.32432746887207
990,1,13.535645,694.5101165771484,139.15614128112793
991,1,15.545898,709.8763275146484,134.28363800048828
992,1,13.652344,723.0450439453125,132.38143920898438
993,1,7.830078,738.0699920654297,130.32676696777344
994,1,8.878906,750.0452423095703,130.65909385681152
995,1,11.193848,764.6614837646484,133.5128688812256
996,1,16.830566,764.8387908935547,134.01324272155762
997,1,14.953125,775.0290679931641,134.92097854614258
998,1,14.472168,786.68212890625,139.37522888183594
999,1,13.879395,788.2830810546875,139.64969635009766
1000,1,16.756836,807.8154754638672,151.3168716430664
1001,1,12.828125,817.2787475585938,158.60403060913086
1002,1,15.771973,818.4532165527344,158.89222145080566
1003,1,14.511719,826.8378448486328,165.5109405517578
1004,1,14.7734375,835.0169372558594,154.80111122131348
1005,1,14.578125,840.5225372314453,135.396146774292
1006,1,14.633301,847.2834777832031,120.00783920288086
1007,1,13.738281,853.4851837158203,104.43017959594727
1008,0,-inf,-inf,-inf
1009,1,8.638184,858.6573791503906,90.76705932617188
1010,1,14.474609,864.7046661376953,79.62496757507324
1011,1,15.63916,869.9542236328125,69.43995952606201
1012,1,15.635254,875.1045227050781,59.845337867736816
1013,1,14.89502,880.4416656494141,50.970988273620605
1014,1,8.653809,882.6822662353516,49.27030086517334
1015,1,15.852539,885.1164245605469,45.008087158203125
1016,1,16.176758,890.318603515625,38.635451793670654
1017,1,13.838379,894.9343109130859,35.047457218170166
1018,1,4.5195312,882.8789520263672,35.89158296585083
1019,0,-inf,-inf,-inf
1020,0,-inf,-inf,-inf
1021,0,-inf,-inf,-inf
1022,1,8.848145,829.2601013183594,51.20288848876953
1023,1,13.828125,813.0477905273438,57.329535484313965
1024,1,14.338867,795.3135681152344,65.6018877029419
1025,1,13.371582,777.9668426513672,75.52136421203613
1026,1,11.584473,778.9040374755859,76.01359367370605
1027,1,14.779297,760.8568572998047,87.20240592956543
1028,1,14.089844,744.3064117431641,99.34666633605957
1029,1,14.657715,726.2269592285156,113.21555137634277
1030,1,14.939453,708.6115264892578,129.71989631652832
1031,1,12.76416,691.4466094970703,145.8994483947754
1032,1,18.223633,691.7758941650391,146.44841194152832
1033,1,13.762207,674.796142578125,164.0940284729004
1034,1,13.487305,656.7981719970703,184.4676399230957
1035,1,12.892578,639.4456481933594,205.44008255004883
1036,1,14.205078,620.1502990722656,230.08413314819336
1037,1,13.572754,603.0784606933594,255.24751663208008
1038,1,12.685059,603.5087966918945,255.44748306274414
1039,1,11.969238,585.7768249511719,282.41952896118164
1040,1,13.734863,567.9953002929688,310.3266143798828
1041,1,15.259766,549.7039413452148,340.3594970703125
1042,1,13.71582,530.9400939941406,373.57948303222656
1043,1,13.003906,515.3120422363281,399.15252685546875
1044,1,17.232422,516.2480163574219,398.7438201904297
1045,1,12.909668,502.5422668457031,392.23724365234375
1046,1,12.35791,486.9679641723633,386.27552032470703
1047,1,13.312012,474.2906951904297,383.5926818847656
1048,1,15.197266,474.4750213623047,383.0269241333008
1049,1,14.021484,445.48450469970703,381.1347198486328
1050,1,16.873535,444.7786331176758,381.63578033447266
1051,1,9.841309,430.60272216796875,381.09825134277344
1052,1,16.059082,416.6485595703125,385.31219482421875
1053,1,13.841309,401.01951599121094,389.5661926269531
1054,1,15.251953,388.81553649902344,395.16063690185547
1055,1,15.822266,374.51709747314453,401.8037796020508
1056,0,-inf,-inf,-inf
1057,0,-inf,-inf,-inf
1058,0,-inf,-inf,-inf
1059,1,0.5229492,332.5,427.5
1060,1,13.545898,375.2423095703125,394.4647979736328
1061,1,14.611816,408.6248779296875,367.1750259399414
1062,0,-inf,-inf,-inf
1063,1,13.283691,439.3935012817383,341.55006408691406
1064,1,13.5078125,467.22381591796875,318.62438201904297
1065,1,13.108887,493.13926696777344,298.7126159667969
1066,1,11.0703125,518.6322402954102,279.1415596008301
1067,1,15.28418,539.5705413818359,262.8695487976074
1068,1,10.03418,536.0210418701172,266.2251853942871
1069,1,13.317871,560.4164123535156,247.94830322265625
1070,1,14.186035,580.3879165649414,233.90483856201172
1071,1,13.667969,599.7494888305664,220.3496551513672
1072,1,14.609863,615.1998519897461,210.14495849609375
1073,1,14.286621,632.3040008544922,200.32358169555664
1074,1,11.088379,631.0995483398438,202.2760772705078
1075,1,12.543457,647.1002197265625,194.10614013671875
1076,1,15.220703,662.5296020507812,185.14291763305664
1077,1,11.572754,676.8222808837891,178.4568214416504
1078,1,15.17041,690.0193786621094,172.67581939697266
1079,1,15.078125,702.2984313964844,168.55424880981445
1080,1,16.685547,703.4505462646484,168.93033981323242
1081,1,15.969727,714.6282196044922,165.16632080078125
1082,1,14.606445,725.6284332275391,161.7694091796875
1083,1,14.275391,736.7768096923828,159.16584014892578
1084,1,15.135254,747.3715209960938,158.05835723876953
1085,1,15.209473,757.3799133300781,157.5629997253418
1086,1,14.811523,758.0782318115234,158.4347629547119
1087,1,16.378418,766.9080352783203,157.76540756225586
1088,1,14.04248,775.777587890625,158.40824127197266
1089,1,15.463867,784.9665069580078,159.86714363098145
1090,1,15.40625,793.5181427001953,161.02022171020508
1091,1,15.397949,801.5224456787109,164.12660598754883
1092,1,15.60791,802.7305603027344,164.7984504699707
1093,1,15.437988,809.4033050537109,166.5595245361328
1094,1,14.287598,815.3575897216797,159.73821640014648
1095,1,15.529297,820.0000762939453,147.72741317749023
1096,1,16.589844,824.7992706298828,138.88127326965332
1097,1,15.386719,829.5493316650391,129.5879364013672
1098,0,-inf,-inf,-inf
1099,1,13.403809,834.3761444091797,123.23002815246582
1100,1,15.724609,837.8597259521484,117.16743469238281
1101,1,14.285156,842.0941162109375,111.28691673278809
1102,1,14.678711,846.3309478759766,106.88261032104492
1103,1,16.25586,850.3387451171875,104.4820785522461
1104,1,14.082031,850.6838226318359,104.18906211853027
1105,1,15.086914,854.9125671386719,100.10032653808594
1106,1,12.837402,856.9969177246094,98.70136260986328
1107,1,11.866211,844.5258331298828,99.02888298034668
1108,1,17.019531,825.6212615966797,104.23005104064941
1109,1,17.78955,812.5267028808594,106.2558650970459
1110,0,-inf,-inf,-inf
1111,1,13.959961,795.3500366210938,111.15775108337402
1112,1,13.206055,778.4764862060547,117.52264976501465
1113,1,14.037598,761.0614776611328,126.72136306762695
1114,1,16.200195,744.3827056884766,134.71162796020508
1115,1,13.642578,727.6204681396484,145.45061111450195
1116,1,13.092773,727.6854705810547,146.2130832672119
1117,1,14.246582,709.5577239990234,158.46471786499023
1118,1,13.620117,691.2470245361328,172.4897003173828
1119,1,13.521973,672.3320007324219,189.3400001525879
1120,1,13.919922,654.6279144287109,204.46252822875977
1121,1,14.813965,635.3386688232422,223.06058883666992
1122,1,16.436523,635.863151550293,223.14708709716797
1123,1,11.396973,616.4253997802734,243.90235900878906
1124,1,13.29541,597.734489440918,265.2122688293457
1125,1,12.45459,578.2538223266602,288.3545684814453
1126,1,13.471191,559.2306900024414,312.5261878967285
1127,1,13.903809,538.3184432983398,339.82547760009766
1128,1,12.652832,539.4679260253906,340.76969146728516
1129,1,16.001953,521.3400268554688,363.76853942871094
1130,1,15.385254,504.9641418457031,363.8785934448242
1131,1,17.61914,505.12054443359375,363.4946060180664
1132,1,14.067871,475.5342483520508,360.87039947509766
1133,1,14.455566,460.38665771484375,361.9083786010742
1134,1,12.514648,459.2102813720703,361.1251449584961
1135,1,14.414551,445.3033447265625,364.6609878540039
1136,1,14.508301,429.9182891845703,369.8996353149414
1137,1,15.024902,414.1699981689453,375.43556213378906
1138,1,12.898926,398.49952697753906,382.4920654296875
1139,1,13.338379,382.1438217163086,393.0220031738281
1140,1,10.924805,381.37928009033203,393.1422805786133
1141,1,12.516602,365.5078125,402.88768768310547
1142,1,11.377441,350.4206848144531,414.7463607788086
1143,1,3.7675781,337.48931884765625,425.69305419921875
1144,1,4.9575195,315.5921936035156,445.8884048461914
1145,1,14.1953125,299.75818634033203,463.82129669189453
1146,1,6.6186523,299.69125747680664,464.4173812866211
1147,0,-inf,-inf,-inf
1148,0,-inf,-inf,-inf
1149,1,14.864258,385.0222396850586,360.23181915283203
1150,1,14.682617,416.50299072265625,326.8756103515625
1151,1,15.105957,445.25341033935547,297.14080810546875
1152,1,2.7792969,445.73963165283203,300.463809967041
1153,1,10.625,473.64418029785156,270.073184967041
1154,1,13.776855,497.6036834716797,248.78229141235352
1155,1,13.83252,521.7060089111328,229.79509353637695
1156,1,14.555176,544.6382904052734,214.39205169677734
1157,1,13.983398,564.6269989013672,199.14230346679688
1158,1,0.53125,570.0,200.0
1159,1,14.410156,584.3520355224609,189.20854568481445
1160,1,15.354492,601.7445755004883,179.55232620239258
1161,1,14.347168,619.7579193115234,172.16869354248047
1162,1,14.73291,635.4806518554688,166.98297500610352
1163,1,13.032227,651.6227722167969,163.34075927734375
1164,1,13.056152,652.0777130126953,164.50969696044922
1165,1,15.521973,666.3404846191406,160.71731567382812
1166,1,14.655762,680.3353118896484,160.14650344848633
1167,1,14.63916,694.2162322998047,160.66925048828125
1168,1,14.641602,706.5872955322266,162.39253997802734
1169,1,12.685059,718.8858032226562,164.77848052978516
1170,1,12.5546875,719.8115539550781,165.3335952758789
1171,1,15.005859,729.6468353271484,169.3603515625
1172,1,15.146484,741.3491058349609,174.31455612182617
1173,1,15.58252,749.4468688964844,164.25125122070312
1174,1,14.61084,757.3760986328125,147.47276306152344
1175,1,15.893066,764.3415832519531,133.48751068115234
1176,1,8.431152,764.5436096191406,133.72024536132812
1177,1,12.741699,770.9879302978516,119.41291809082031
1178,1,15.608398,777.9269409179688,106.10210418701172
1179,1,14.719727,784.9829864501953,95.1200008392334
